date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:02:46	4894/4894	------	200	untouched ('OK')	text/html	date:Tue,%2019%20Nov%202013%2010:20:42%20GMT	http://projecteuler.net/problem=2	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=2.html	(from http://projecteuler.net/problems)
11:02:46	4654/4654	------	200	untouched ('OK')	text/html	date:Tue,%2019%20Nov%202013%2010:20:50%20GMT	http://projecteuler.net/problem=3	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=3.html	(from http://projecteuler.net/problems)
11:02:46	4763/4763	------	200	untouched ('OK')	text/html	date:Tue,%2019%20Nov%202013%2010:20:59%20GMT	http://projecteuler.net/problem=4	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=4.html	(from http://projecteuler.net/problems)
11:02:46	4686/4686	------	200	untouched ('OK')	text/html	date:Tue,%2019%20Nov%202013%2010:21:11%20GMT	http://projecteuler.net/problem=5	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=5.html	(from http://projecteuler.net/problems)
11:02:48	4566/4566	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:02:45%20GMT	http://projecteuler.net/problem=7	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=7.html	(from http://projecteuler.net/problems)
11:02:49	5128/5128	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:02:45%20GMT	http://projecteuler.net/problem=6	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=6.html	(from http://projecteuler.net/problems)
11:02:53	5729/5729	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:02:47%20GMT	http://projecteuler.net/problem=8	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=8.html	(from http://projecteuler.net/problems)
11:02:59	5118/5118	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:02:52%20GMT	http://projecteuler.net/problem=9	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=9.html	(from http://projecteuler.net/problems)
11:02:59	4675/4675	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:02:58%20GMT	http://projecteuler.net/problem=10	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=10.html	(from http://projecteuler.net/problems)
11:03:05	6886/6886	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:02:58%20GMT	http://projecteuler.net/problem=11	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=11.html	(from http://projecteuler.net/problems)
11:03:07	20314/20314	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:02:44%20GMT	http://projecteuler.net/problems;page=3	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problems;page=3.html	(from http://projecteuler.net/problems)
11:03:10	5194/5194	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:04%20GMT	http://projecteuler.net/problem=12	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=12.html	(from http://projecteuler.net/problems)
11:03:14	10283/10283	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:09%20GMT	http://projecteuler.net/problem=13	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=13.html	(from http://projecteuler.net/problems)
11:03:16	4949/4949	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:15%20GMT	http://projecteuler.net/problem=15	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=15.html	(from http://projecteuler.net/problems)
11:03:17	4565/4565	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:15%20GMT	http://projecteuler.net/problem=16	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=16.html	(from http://projecteuler.net/problems)
11:03:17	4963/4963	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:16%20GMT	http://projecteuler.net/problem=17	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=17.html	(from http://projecteuler.net/problems)
11:03:18	6444/6444	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:12%20GMT	http://projecteuler.net/problem=14	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=14.html	(from http://projecteuler.net/problems)
11:03:19	5808/5808	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:16%20GMT	http://projecteuler.net/problem=18	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=18.html	(from http://projecteuler.net/problems)
11:03:19	5005/5005	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:18%20GMT	http://projecteuler.net/problem=19	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=19.html	(from http://projecteuler.net/problems)
11:03:21	5929/5929	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:18%20GMT	http://projecteuler.net/problem=20	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=20.html	(from http://projecteuler.net/problems)
11:03:21	5115/5115	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:20%20GMT	http://projecteuler.net/problem=21	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=21.html	(from http://projecteuler.net/problems)
11:03:22	5129/5129	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:20%20GMT	http://projecteuler.net/problem=22	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=22.html	(from http://projecteuler.net/problems)
11:03:27	4934/4934	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:26%20GMT	http://projecteuler.net/problem=24	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=24.html	(from http://projecteuler.net/problems)
11:03:28	5402/5402	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:26%20GMT	http://projecteuler.net/problem=25	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=25.html	(from http://projecteuler.net/problems)
11:03:28	5698/5698	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:27%20GMT	http://projecteuler.net/problem=26	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=26.html	(from http://projecteuler.net/problems)
11:03:29	5582/5582	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:21%20GMT	http://projecteuler.net/problem=23	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=23.html	(from http://projecteuler.net/problems)
11:03:31	6232/6232	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:30%20GMT	http://projecteuler.net/problem=27	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=27.html	(from http://projecteuler.net/problems)
11:03:32	5541/5541	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:31%20GMT	http://projecteuler.net/problem=28	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=28.html	(from http://projecteuler.net/problems)
11:03:32	6108/6108	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:31%20GMT	http://projecteuler.net/problem=29	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=29.html	(from http://projecteuler.net/problems)
11:03:33	5018/5018	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:32%20GMT	http://projecteuler.net/problem=30	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=30.html	(from http://projecteuler.net/problems)
11:03:34	5517/5517	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:32%20GMT	http://projecteuler.net/problem=31	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=31.html	(from http://projecteuler.net/problems)
11:03:34	5146/5146	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:33%20GMT	http://projecteuler.net/problem=32	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=32.html	(from http://projecteuler.net/problems)
11:03:35	5104/5104	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:33%20GMT	http://projecteuler.net/problem=33	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=33.html	(from http://projecteuler.net/problems)
11:03:35	4708/4708	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:34%20GMT	http://projecteuler.net/problem=35	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=35.html	(from http://projecteuler.net/problems)
11:03:36	4735/4735	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:35%20GMT	http://projecteuler.net/problem=36	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=36.html	(from http://projecteuler.net/problems)
11:03:37	4872/4872	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:35%20GMT	http://projecteuler.net/problem=37	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=37.html	(from http://projecteuler.net/problems)
11:03:37	5523/5523	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:35%20GMT	http://projecteuler.net/problem=38	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=38.html	(from http://projecteuler.net/problems)
11:03:37	4860/4860	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:36%20GMT	http://projecteuler.net/problem=39	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=39.html	(from http://projecteuler.net/problems)
11:03:37	4666/4666	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:34%20GMT	http://projecteuler.net/problem=34	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=34.html	(from http://projecteuler.net/problems)
11:03:39	5184/5184	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:37%20GMT	http://projecteuler.net/problem=42	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=42.html	(from http://projecteuler.net/problems)
11:03:39	4675/4675	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:37%20GMT	http://projecteuler.net/problem=41	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=41.html	(from http://projecteuler.net/problems)
11:03:39	5519/5519	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:38%20GMT	http://projecteuler.net/problem=43	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=43.html	(from http://projecteuler.net/problems)
11:03:40	5763/5763	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:36%20GMT	http://projecteuler.net/problem=40	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=40.html	(from http://projecteuler.net/problems)
11:03:40	5382/5382	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:39%20GMT	http://projecteuler.net/problem=44	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=44.html	(from http://projecteuler.net/problems)
11:03:41	5400/5400	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:39%20GMT	http://projecteuler.net/problem=45	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=45.html	(from http://projecteuler.net/problems)
11:03:41	5618/5618	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:40%20GMT	http://projecteuler.net/problem=46	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=46.html	(from http://projecteuler.net/problems)
11:03:42	5780/5780	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:40%20GMT	http://projecteuler.net/problem=47	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=47.html	(from http://projecteuler.net/problems)
11:03:42	4636/4636	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:41%20GMT	http://projecteuler.net/problem=48	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=48.html	(from http://projecteuler.net/problems)
11:03:42	4904/4904	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:41%20GMT	http://projecteuler.net/problem=49	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=49.html	(from http://projecteuler.net/problems)
11:03:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20Nov%202013%2011:03:42%20GMT	http://projecteuler.net/secure=9b4c9	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/secure=9b4c9.35.delayed	(from http://projecteuler.net/login)
11:03:43	4879/4879	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:42%20GMT	http://projecteuler.net/problem=50	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=50.html	(from http://projecteuler.net/problems)
11:03:44	4781/4781	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:43%20GMT	http://projecteuler.net/reset_password	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/reset_password.html	(from http://projecteuler.net/login)
11:03:44	4619/4619	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:43%20GMT	http://projecteuler.net/username_reminder	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/username_reminder.html	(from http://projecteuler.net/login)
11:03:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20Nov%202013%2011:03:44%20GMT	http://projecteuler.net/secure=f4e99	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/secure=f4e99.38.delayed	(from http://projecteuler.net/copyright)
11:03:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2019%20Nov%202013%2011:03:44%20GMT	http://projecteuler.net/secure=64a3d	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/secure=64a3d.39.delayed	(from http://projecteuler.net/problems;page=2)
11:03:46	5278/5278	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:45%20GMT	http://projecteuler.net/problem=51	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=51.html	(from http://projecteuler.net/problems;page=2)
11:03:47	4699/4699	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:45%20GMT	http://projecteuler.net/problem=52	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=52.html	(from http://projecteuler.net/problems;page=2)
11:03:49	7905/7905	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:47%20GMT	http://projecteuler.net/problem=54	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=54.html	(from http://projecteuler.net/problems;page=2)
11:03:49	5821/5821	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:47%20GMT	http://projecteuler.net/problem=55	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=55.html	(from http://projecteuler.net/problems;page=2)
11:03:50	4899/4899	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:48%20GMT	http://projecteuler.net/problem=56	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=56.html	(from http://projecteuler.net/problems;page=2)
11:03:50	5322/5322	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:49%20GMT	http://projecteuler.net/problem=57	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=57.html	(from http://projecteuler.net/problems;page=2)
11:03:51	5971/5971	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:49%20GMT	http://projecteuler.net/problem=58	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=58.html	(from http://projecteuler.net/problems;page=2)
11:03:51	6482/6482	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:46%20GMT	http://projecteuler.net/problem=53	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=53.html	(from http://projecteuler.net/problems;page=2)
11:03:51	6006/6006	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:50%20GMT	http://projecteuler.net/problem=59	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=59.html	(from http://projecteuler.net/problems;page=2)
11:03:52	4852/4852	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:50%20GMT	http://projecteuler.net/problem=60	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=60.html	(from http://projecteuler.net/problems;page=2)
11:03:52	6740/6740	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:51%20GMT	http://projecteuler.net/problem=61	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=61.html	(from http://projecteuler.net/problems;page=2)
11:03:53	4770/4770	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:51%20GMT	http://projecteuler.net/problem=62	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=62.html	(from http://projecteuler.net/problems;page=2)
11:03:55	16406/16406	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:53%20GMT	http://projecteuler.net/problem=64	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=64.html	(from http://projecteuler.net/problems;page=2)
11:03:55	9735/9735	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:54%20GMT	http://projecteuler.net/problem=65	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=65.html	(from http://projecteuler.net/problems;page=2)
11:03:56	6334/6334	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:54%20GMT	http://projecteuler.net/problem=66	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=66.html	(from http://projecteuler.net/problems;page=2)
11:03:56	5510/5510	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:55%20GMT	http://projecteuler.net/problem=67	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=67.html	(from http://projecteuler.net/problems;page=2)
11:03:57	4660/4660	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:52%20GMT	http://projecteuler.net/problem=63	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=63.html	(from http://projecteuler.net/problems;page=2)
11:03:57	6062/6062	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202013%2011:03:55%20GMT	http://projecteuler.net/problem=68	C:/My%20Web%20Sites/http___projecteuler.net/projecteuler.net/problem=68.html	(from http://projecteuler.net/problems;page=2)
